Start Date,Class,Hedge Type,Time Of Use,Number Of Hours,Bid MW,Bid Price,Bid MWHs,Bid MWHs Bid Price,Awarded Mw,Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Clear Price,Weighted Avg Bid Price,Auction,Market ID
03/01/2024,BUY,OBL,Off-peak,880450,36280.3,-15045.74,13072834.1,-8998155.57,7161.9,1302.52,2562343.7,1881999.06,0.73,-0.69,2024.1st6.AnnualAuction.Seq6,6449
06/01/2024,BUY,OPT,Off-peak,609120,27363.7,1720.13,6567288.0,2720268.72,2143.2,4855.21,514368.0,508160.82,0.99,0.41,2024.1st6.AnnualAuction.Seq6,6449
02/01/2024,BUY,OBL,Off-peak,354047,22795.8,-12080.0,5291095.6,-3780765.63,5256.7,1085.91,1219554.4,364916.58,0.3,-0.71,2024.1st6.AnnualAuction.Seq6,6449
06/01/2024,SELL,OPT,Off-peak,9600,3595.4,247.55,862896.0,5815860.24,106.1,47.28,25464.0,13673.88,0.54,6.74,2024.1st6.AnnualAuction.Seq6,6449
03/01/2024,BUY,OPT,PeakWD,3052672,55281.1,6831.09,26367060.8,19962846.18,3381.0,18656.32,1350537.6,1605193.46,1.19,0.76,2024.1st6.AnnualAuction.Seq6,6449
06/01/2024,SELL,OPT,PeakWD,22080,4557.0,329.31,1458240.0,12177590.72,161.1,129.32,51552.0,86423.07,1.68,8.35,2024.1st6.AnnualAuction.Seq6,6449
02/01/2024,BUY,OPT,Off-peak,1265344,35443.9,1911.21,12922038.9,2859850.65,2370.1,6611.16,724204.1,331485.34,0.46,0.22,2024.1st6.AnnualAuction.Seq6,6449
03/01/2024,SELL,OPT,Off-peak,9633,2786.2,240.91,688191.4,5679037.83,69.2,54.59,17092.4,9580.98,0.56,8.25,2024.1st6.AnnualAuction.Seq6,6449
04/01/2024,BUY,OBL,PeakWE,298240,25209.0,-11666.58,4366593.6,45852.53,5772.0,2659.6,1135609.6,951404.15,0.84,0.01,2024.1st6.AnnualAuction.Seq6,6449
01/01/2024,BUY,OPT,PeakWE,8198464,113627.5,8992.01,58492188.8,16005893.6,6599.2,34043.28,2925350.4,1360007.43,0.46,0.27,2024.1st6.AnnualAuction.Seq6,6449
01/01/2024,SELL,OPT,PeakWD,19712,2889.9,325.42,1017244.8,11437923.2,93.7,139.44,32982.4,57733.03,1.75,11.24,2024.1st6.AnnualAuction.Seq6,6449
05/01/2024,BUY,OPT,Off-peak,1404536,42109.9,3562.14,14161335.2,7841110.94,2269.1,10104.76,646184.8,671586.31,1.04,0.55,2024.1st6.AnnualAuction.Seq6,6449
04/01/2024,SELL,OPT,PeakWE,4352,2786.2,286.5,356633.6,3953596.93,69.2,84.23,8857.6,13599.71,1.54,11.09,2024.1st6.AnnualAuction.Seq6,6449
01/01/2024,BUY,OPT,PeakWD,20606176,109650.7,12179.29,129758236.8,52881140.27,6574.1,41422.65,7131038.4,4610698.22,0.65,0.41,2024.1st6.AnnualAuction.Seq6,6449
03/01/2024,BUY,OBL,PeakWE,433632,32311.3,-15561.73,7103324.8,-2379177.57,6598.8,2355.99,1502016.0,2005362.72,1.34,-0.33,2024.1st6.AnnualAuction.Seq6,6449
05/01/2024,SELL,OPT,Off-peak,8432,2786.2,237.49,690977.6,5516613.68,69.2,55.75,17161.6,12040.18,0.7,7.98,2024.1st6.AnnualAuction.Seq6,6449
02/01/2024,BUY,OPT,PeakWE,1090608,48850.4,2950.79,10815408.0,2472374.11,3056.3,11339.5,441900.8,289524.22,0.66,0.23,2024.1st6.AnnualAuction.Seq6,6449
05/01/2024,BUY,OBL,PeakWD,973824,33653.0,-22995.69,14917344.0,-6999883.78,7133.2,2496.89,2988134.4,2066321.62,0.69,-0.47,2024.1st6.AnnualAuction.Seq6,6449
06/01/2024,SELL,OPT,PeakWE,8000,4484.4,286.9,717504.0,5226308.32,145.7,81.55,23312.0,19830.01,0.85,7.28,2024.1st6.AnnualAuction.Seq6,6449
04/01/2024,BUY,OBL,Off-peak,534872,25947.7,-11163.91,7915332.0,-1980972.07,5971.3,1353.15,2117044.0,1783881.29,0.84,-0.25,2024.1st6.AnnualAuction.Seq6,6449
03/01/2024,SELL,OPT,PeakWE,4960,2786.2,273.51,445792.0,4983006.24,69.2,77.7,11072.0,16058.34,1.45,11.18,2024.1st6.AnnualAuction.Seq6,6449
02/01/2024,SELL,OPT,PeakWD,17472,2899.9,319.19,974366.4,10678248.34,94.6,138.59,31785.6,55798.46,1.76,10.96,2024.1st6.AnnualAuction.Seq6,6449
01/01/2024,BUY,OBL,Off-peak,2100222,46865.0,-15712.89,25585760.9,-406543.51,11334.6,3193.02,7304834.8,9556397.97,1.31,-0.02,2024.1st6.AnnualAuction.Seq6,6449
05/01/2024,SELL,OPT,PeakWE,6336,2821.3,293.44,406267.2,4751046.72,92.6,114.14,13334.4,21577.35,1.62,11.69,2024.1st6.AnnualAuction.Seq6,6449
01/01/2024,BUY,OBL,PeakWE,1240992,48314.9,-18241.83,16453468.8,11767686.75,12877.1,3964.46,5080886.4,9474802.47,1.86,0.72,2024.1st6.AnnualAuction.Seq6,6449
01/01/2024,SELL,OPT,PeakWE,5328,2811.9,284.41,404913.6,4389186.53,69.2,87.17,9964.8,13152.65,1.32,10.84,2024.1st6.AnnualAuction.Seq6,6449
04/01/2024,SELL,OPT,Off-peak,8880,2786.2,245.37,668688.0,5328236.88,69.2,49.73,16608.0,10461.27,0.63,7.97,2024.1st6.AnnualAuction.Seq6,6449
01/01/2024,BUY,OPT,Off-peak,11633290,97182.5,6348.95,89074826.2,19978179.34,6214.0,21893.99,5548728.5,2030540.94,0.37,0.22,2024.1st6.AnnualAuction.Seq6,6449
02/01/2024,BUY,OPT,PeakWD,3204416,52023.8,3608.29,30090497.6,8211518.45,2964.1,14443.73,1124376.0,850595.86,0.76,0.27,2024.1st6.AnnualAuction.Seq6,6449
05/01/2022,BUY,OPT,PeakWD,6118848,187119.3,13805.85,82772968.0,46354106.98,11472.7,44825.9,4472552.0,4535878.41,1.01,0.56,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,SELL,OPT,PeakWE,260864,10146.4,4569.65,1298739.2,1337562.5,2048.5,3449.8,262208.0,358694.95,1.37,1.03,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,BUY,OPT,PeakWE,1800928,119215.0,12153.96,21203060.8,14820870.43,10869.2,24990.54,1767574.4,1654102.17,0.94,0.7,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,SELL,OBL,PeakWE,20672,793.7,74.09,102300.8,55036.4,267.0,-120.68,34176.0,1555.87,0.05,0.54,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,SELL,OPT,PeakWD,1013776,13846.2,5156.65,5149086.4,5145329.78,3520.8,3450.61,1417632.0,1323430.17,0.93,1.0,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,SELL,OBL,PeakWD,145968,1685.0,-108.6,680643.2,651433.81,343.3,-564.61,115348.8,-126604.62,-1.1,0.96,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,SELL,OPT,Off-peak,1175540,14389.9,8975.23,4499133.3,9416908.3,2079.7,4121.41,651091.5,674096.92,1.04,2.09,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,SELL,OBL,PeakWD,187024,1581.3,17.04,596683.2,791.14,273.1,-1237.04,95880.0,-92294.68,-0.96,0.0,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,SELL,OBL,Off-peak,276192,1780.3,4406.95,493210.4,215712.13,527.5,2521.67,147068.0,-28060.82,-0.19,0.44,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,BUY,OBL,PeakWE,391168,27281.6,-976998.64,3492044.8,-123836423.81,8401.5,2217.39,1075392.0,603720.3,0.56,-35.46,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,BUY,OBL,Off-peak,1104152,28954.4,-11456.36,9593771.2,-3516997.74,8258.8,5137.79,2750431.2,1272425.47,0.46,-0.37,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,BUY,OBL,PeakWD,1670144,33999.3,-642993.93,16215643.2,-212712179.78,9001.0,6600.03,4544750.4,5573329.61,1.23,-13.12,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,SELL,OBL,Off-peak,237171,1538.1,3579.64,459105.9,506495.57,469.2,2069.03,126092.4,43056.67,0.34,1.1,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,SELL,OPT,PeakWE,323040,12601.5,4070.44,1853939.2,1672532.24,2827.7,2638.47,413299.2,385276.54,0.93,0.9,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,SELL,OPT,PeakWE,3310512,29035.9,15684.41,13658891.2,14961892.21,5760.8,8536.29,2993945.6,2382359.14,0.8,1.1,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,SELL,OBL,PeakWE,73504,1691.9,-32.04,293360.0,-277335.1,398.6,-770.39,69433.6,-67110.82,-0.97,-0.95,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,BUY,OPT,PeakWE,2216896,133912.8,10310.75,27796185.6,16324817.06,9412.0,35841.51,1676044.8,1708027.75,1.02,0.59,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,SELL,OPT,Off-peak,850520,11145.0,6441.99,3252096.0,5718873.41,1734.1,3043.58,518592.8,673874.6,1.3,1.76,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,SELL,OBL,PeakWE,77184,1778.1,-13.6,392731.2,816036.05,368.7,-408.94,56894.4,-31766.72,-0.56,2.08,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,BUY,OBL,Off-peak,2726916,47537.7,-11656.71,26434733.2,-3910988.69,15145.4,6218.2,7182194.6,4806090.8,0.67,-0.15,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,BUY,OPT,Off-peak,2219954,65055.1,4454.33,23001762.6,5794636.27,8224.8,12114.57,2235019.4,873353.94,0.39,0.25,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,BUY,OPT,Off-peak,15236558,152131.6,13315.0,113941185.5,41540901.98,15336.5,35688.68,9901348.9,5746027.96,0.58,0.36,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,BUY,OPT,PeakWE,692736,70639.6,5514.0,9041868.8,5550518.66,9533.2,14185.69,1220249.6,998867.43,0.82,0.61,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,BUY,OPT,PeakWE,1573888,76457.7,5815.38,17571272.0,5433506.38,8617.6,17107.51,1395916.8,1009207.2,0.72,0.31,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,SELL,OBL,PeakWE,825424,2948.6,2575.97,1565360.0,3368012.8,805.8,180.37,451294.4,731480.33,1.62,2.15,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,SELL,OBL,PeakWD,2042960,2710.8,2818.87,3130072.0,7236476.32,655.6,804.15,757356.8,1023231.24,1.35,2.31,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,SELL,OPT,PeakWE,648032,15275.5,10450.61,2400443.2,4536475.17,2654.8,6209.93,393312.0,557887.57,1.42,1.89,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,SELL,OPT,Off-peak,531471,10213.2,3935.95,2534815.1,2481511.02,1997.7,2205.44,454008.4,493645.93,1.09,0.98,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,BUY,OPT,PeakWD,6366000,179263.6,16612.78,83098057.6,54135164.77,11831.4,37288.71,5361758.4,5282082.88,0.99,0.65,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,BUY,OPT,PeakWE,9957744,167477.2,19247.28,73748734.4,37588565.74,17070.8,55051.8,6321888.0,4604872.29,0.73,0.51,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,SELL,OBL,PeakWD,78224,815.7,19.31,264004.8,168823.33,248.4,-31.67,79488.0,97095.79,1.22,0.64,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,BUY,OBL,Off-peak,560035,25809.3,-9322.79,5786325.7,-2202931.4,8780.3,3611.91,1969126.7,1090182.52,0.55,-0.38,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,SELL,OPT,PeakWD,9195504,30682.5,20525.33,33061649.6,38400494.35,6283.8,11673.13,7172385.6,7416358.83,1.03,1.16,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,SELL,OBL,Off-peak,1240179,2644.2,2390.39,2284275.2,4725711.34,666.5,922.25,485867.1,638414.06,1.31,2.07,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,SELL,OPT,PeakWD,913088,12036.8,5981.14,4236953.6,4894865.18,2369.0,4066.8,833888.0,1031999.89,1.24,1.16,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,SELL,OBL,PeakWE,72032,1349.2,929.9,213475.2,-92054.7,381.1,349.23,51928.0,-39360.38,-0.76,-0.43,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,BUY,OBL,PeakWE,377120,25542.2,-641697.23,3278081.6,-81322791.47,10126.2,3752.93,1301193.6,631250.04,0.49,-24.81,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,SELL,OPT,PeakWD,2137504,17605.2,12656.66,7969155.2,15124863.38,3242.7,8597.96,1462606.4,2283197.42,1.56,1.9,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,BUY,OBL,PeakWD,3757408,52623.7,-645277.72,41765915.2,-197249116.24,18228.2,9657.48,13038576.0,15732192.18,1.21,-4.72,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,SELL,OBL,PeakWD,170576,1768.2,-44.16,825806.4,1348923.22,252.2,-637.83,102385.6,-138393.84,-1.35,1.63,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,BUY,OPT,Off-peak,2704144,101518.1,5910.98,33422768.8,13802254.05,9017.1,17011.22,2565688.8,1578742.41,0.62,0.41,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,SELL,OBL,PeakWD,122848,1495.9,-232.07,526556.8,-251672.26,310.0,-732.98,109120.0,-116015.91,-1.06,-0.48,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,BUY,OBL,Off-peak,627360,25394.0,-344794.8,6094560.0,-82204048.56,7362.8,1682.86,1767072.0,1148388.45,0.65,-13.49,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,BUY,OBL,PeakWE,1588064,49694.5,-699768.53,17172198.4,-104299850.26,20124.2,6232.98,6381139.2,5374935.85,0.84,-6.07,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,BUY,OPT,PeakWE,1394144,89395.1,9602.82,14521544.0,9245748.59,9596.5,21934.29,1544814.4,1220238.7,0.79,0.64,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,SELL,OBL,Off-peak,41710,812.5,143.44,182963.3,165443.23,265.2,-135.26,59404.8,-10485.84,-0.18,0.9,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,BUY,OBL,PeakWD,1227792,32775.3,-646793.08,12962264.0,-211386985.2,9972.1,5237.91,4157304.0,5609958.4,1.35,-16.31,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,SELL,OPT,Off-peak,481376,11113.8,3559.08,2763142.4,2994466.05,1975.6,2042.77,518711.2,563760.11,1.09,1.08,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,BUY,OBL,PeakWD,1017504,28807.3,-641016.69,9227073.6,-201935422.24,10843.6,5267.61,3476076.8,2271627.93,0.65,-21.89,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,SELL,OPT,Off-peak,449280,9791.6,3285.76,2349984.0,2217615.12,1338.2,1893.48,321168.0,327952.01,1.02,0.94,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,SELL,OPT,PeakWE,336480,11185.0,5124.24,1631507.2,1899106.22,2285.5,4250.61,333256.0,484841.51,1.45,1.16,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,BUY,OBL,PeakWD,1090848,29069.5,-976303.3,10232464.0,-338964859.55,7603.6,3495.14,2676467.2,2275887.39,0.85,-33.13,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,BUY,OBL,Off-peak,887475,33833.1,-13747.53,12404615.7,-9672309.66,10229.2,4707.24,3520612.4,3491279.48,0.99,-0.78,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,BUY,OPT,Off-peak,1982160,72682.9,6462.54,19700959.2,10199814.5,8400.0,13656.06,2388908.8,1652300.51,0.69,0.52,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,SELL,OPT,PeakWE,599136,12041.3,11346.22,2183580.8,4820793.18,2153.2,6436.28,373363.2,652038.6,1.75,2.21,2022.1st6.AnnualAuction.Seq1,6489
02/01/2022,BUY,OPT,PeakWD,4830480,88762.3,8808.38,49657785.6,17841928.45,9462.6,26123.44,3738548.8,3003897.77,0.8,0.36,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,SELL,OBL,Off-peak,145920,1313.7,2270.42,315288.0,166449.36,388.6,1520.12,93264.0,19044.63,0.2,0.53,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,SELL,OPT,PeakWD,1014576,13250.1,6963.62,4576171.2,6153709.12,2649.5,5509.92,920188.8,1580943.43,1.72,1.34,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,SELL,OPT,PeakWD,1534576,13378.8,12477.28,5170624.0,11373922.99,2889.2,7907.09,1073801.6,1777672.85,1.66,2.2,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,BUY,OPT,PeakWD,2597408,124663.8,7740.28,43881657.6,22822747.9,9503.9,20042.22,3345372.8,3060074.7,0.91,0.52,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,SELL,OBL,PeakWE,52224,1349.1,813.04,172684.8,-58532.99,377.7,627.93,48345.6,12441.15,0.26,-0.34,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,BUY,OBL,PeakWD,1554560,38212.0,-645697.7,20179057.6,-227167489.6,11746.6,6836.87,5980280.0,11183415.58,1.87,-11.26,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,BUY,OBL,Off-peak,783536,29440.9,-14318.18,8447055.2,-6857167.48,9533.8,3434.66,2809558.4,1875842.14,0.67,-0.81,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,BUY,OBL,PeakWE,519728,35289.9,-645848.64,7597657.6,-83772509.46,12416.9,4976.79,2727411.2,4628710.47,1.7,-11.03,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,BUY,OBL,PeakWE,782224,30079.8,-643183.35,6102972.8,-90418100.62,8665.4,6428.6,1750028.8,2105033.31,1.2,-14.82,2022.1st6.AnnualAuction.Seq1,6489
06/01/2022,BUY,OPT,Off-peak,1072080,55047.0,3191.89,13211280.0,5575203.12,7480.0,7519.82,1795200.0,941611.96,0.52,0.42,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,BUY,OPT,PeakWD,27276128,188646.8,25860.54,186963265.6,106843442.58,18555.7,73649.55,14910664.0,12881752.74,0.86,0.57,2022.1st6.AnnualAuction.Seq1,6489
05/01/2022,BUY,OBL,PeakWE,528288,30137.8,-646371.75,5544032.0,-102677783.1,9491.2,4810.26,1793369.6,1662982.27,0.93,-18.52,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,BUY,OPT,PeakWD,4160896,143207.0,12758.89,52768481.6,30299926.94,10769.4,31472.07,4035123.2,3951593.1,0.98,0.57,2022.1st6.AnnualAuction.Seq1,6489
04/01/2022,SELL,OBL,Off-peak,208744,1548.9,1924.41,517872.0,674533.82,411.9,762.85,112178.4,22487.63,0.2,1.3,2022.1st6.AnnualAuction.Seq1,6489
03/01/2022,BUY,OPT,Off-peak,2979783,109388.5,8698.54,36974189.1,18395767.66,10902.7,17162.64,3397933.3,2453380.99,0.72,0.5,2022.1st6.AnnualAuction.Seq1,6489
01/01/2022,SELL,OPT,Off-peak,5869566,27553.8,15386.61,22677446.0,22556947.46,4997.3,7331.59,3955608.7,2822504.85,0.71,0.99,2022.1st6.AnnualAuction.Seq1,6489
08/01/2022,BUY,OPT,Off-peak,997843,67269.2,2262.73,16685839.0,5920630.14,9397.0,4850.42,2330888.0,1056393.01,0.45,0.35,2022.2nd6.AnnualAuction.Seq2,6529
08/01/2022,SELL,OBL,PeakWD,86848,1176.7,-506.67,433025.6,-460751.82,305.6,-644.05,112460.8,-98789.87,-0.88,-1.06,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,BUY,OPT,PeakWD,5186160,156425.9,14299.79,58396598.4,38320127.33,10268.6,34705.12,4200000.0,5310417.84,1.26,0.66,2022.2nd6.AnnualAuction.Seq2,6529
07/01/2022,SELL,OBL,PeakWD,957712,2262.7,1190.82,1877153.6,3745354.88,462.3,-1010.45,303267.2,482208.87,1.59,2.0,2022.2nd6.AnnualAuction.Seq2,6529
08/01/2022,SELL,OPT,Off-peak,361748,8260.2,1724.09,2050897.9,1154156.31,921.5,734.9,230412.3,147600.36,0.64,0.56,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,BUY,OPT,Off-peak,2567539,78565.0,7472.84,23229513.3,16135148.64,9611.8,14959.59,3078096.0,2784559.46,0.9,0.69,2022.2nd6.AnnualAuction.Seq2,6529
08/01/2022,BUY,OBL,PeakWE,381632,32352.6,-1011012.73,4149843.2,-127911032.11,9139.8,1326.75,1170926.4,872874.69,0.75,-30.82,2022.2nd6.AnnualAuction.Seq2,6529
07/01/2022,BUY,OBL,Off-peak,2225116,49245.7,-401719.53,27473150.1,-98564378.6,12614.6,3585.17,7077248.2,5537637.14,0.78,-3.59,2022.2nd6.AnnualAuction.Seq2,6529
11/01/2022,SELL,OPT,PeakWE,471536,12692.0,5846.73,2084256.0,3940880.86,3183.9,3368.2,481921.6,523935.68,1.09,1.89,2022.2nd6.AnnualAuction.Seq2,6529
07/01/2022,SELL,OPT,Off-peak,4651428,20584.8,8180.71,17974037.3,15220214.41,2609.0,3785.75,2083188.7,1249490.78,0.6,0.85,2022.2nd6.AnnualAuction.Seq2,6529
09/01/2022,SELL,OPT,PeakWD,2154768,14144.5,8496.33,7793688.0,12882348.86,2582.5,4510.59,1397054.4,1427108.02,1.02,1.65,2022.2nd6.AnnualAuction.Seq2,6529
12/01/2022,BUY,OBL,PeakWE,423680,31760.6,-620477.0,5081696.0,-99136115.52,11392.7,3792.29,1822832.0,1599249.22,0.88,-19.51,2022.2nd6.AnnualAuction.Seq2,6529
09/01/2022,SELL,OPT,Off-peak,1341965,12227.4,6672.63,4858337.4,7790297.11,1432.3,3011.88,596264.3,435438.83,0.73,1.6,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,BUY,OBL,Off-peak,832034,34016.2,-9815.73,11230615.9,-6052197.56,7717.2,3964.53,2469042.5,2731551.34,1.11,-0.54,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,BUY,OPT,PeakWE,1834432,106330.1,9500.09,19468392.0,13266922.42,9106.8,22545.67,1713504.0,1990579.43,1.16,0.68,2022.2nd6.AnnualAuction.Seq2,6529
07/01/2022,BUY,OPT,PeakWD,16238768,197042.2,16808.22,143210496.0,74950106.22,14719.7,42680.57,11751804.8,8852719.92,0.75,0.52,2022.2nd6.AnnualAuction.Seq2,6529
09/01/2022,BUY,OPT,PeakWE,3122544,148452.4,10449.42,35358192.0,18441929.86,10325.1,30003.97,2092908.8,1991678.96,0.95,0.52,2022.2nd6.AnnualAuction.Seq2,6529
09/01/2022,SELL,OBL,PeakWE,142448,1592.1,-22.68,299636.8,-127613.92,529.1,-425.27,88241.6,-114568.75,-1.3,-0.43,2022.2nd6.AnnualAuction.Seq2,6529
11/01/2022,SELL,OBL,PeakWD,166992,1518.2,-787.18,585379.2,-355202.4,401.5,-1396.23,148713.6,154556.17,1.04,-0.61,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,SELL,OPT,PeakWD,1057056,12264.1,4564.28,4655582.4,4863712.22,3247.2,2721.98,1405454.4,1276358.68,0.91,1.04,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,SELL,OBL,PeakWE,180784,2249.1,-207.6,503496.0,206284.96,418.9,-563.57,79457.6,-84750.95,-1.07,0.41,2022.2nd6.AnnualAuction.Seq2,6529
08/01/2022,SELL,OPT,PeakWE,233120,10628.6,3237.46,1362481.6,1167179.01,1388.2,1724.11,179174.4,170688.36,0.95,0.86,2022.2nd6.AnnualAuction.Seq2,6529
12/01/2022,BUY,OPT,PeakWE,1022080,86826.1,6204.07,13892176.0,7302527.04,8457.6,13815.03,1353216.0,1056820.62,0.78,0.53,2022.2nd6.AnnualAuction.Seq2,6529
11/01/2022,SELL,OPT,PeakWD,1142736,14799.9,6489.81,5418336.0,9946789.78,2890.1,3686.36,1024968.0,1346416.41,1.31,1.84,2022.2nd6.AnnualAuction.Seq2,6529
12/01/2022,SELL,OPT,Off-peak,467728,10354.9,2761.46,2568015.2,2085366.78,1760.6,1401.26,436628.8,326748.77,0.75,0.81,2022.2nd6.AnnualAuction.Seq2,6529
08/01/2022,BUY,OPT,PeakWE,702864,79877.2,4660.45,10228808.0,5200368.53,7788.9,11827.75,998163.2,734948.2,0.74,0.51,2022.2nd6.AnnualAuction.Seq2,6529
12/01/2022,SELL,OPT,PeakWE,317920,12309.0,2922.14,1969440.0,1810753.44,2705.8,1644.8,432928.0,385396.85,0.89,0.92,2022.2nd6.AnnualAuction.Seq2,6529
11/01/2022,SELL,OBL,Off-peak,130211,1669.7,-831.08,431016.9,-532554.97,622.2,-1155.93,158704.6,-182309.41,-1.15,-1.24,2022.2nd6.AnnualAuction.Seq2,6529
11/01/2022,BUY,OBL,Off-peak,1019283,31660.3,-66195.15,8751885.9,-18411391.88,8285.5,4969.54,2380883.1,1416344.55,0.59,-2.1,2022.2nd6.AnnualAuction.Seq2,6529
11/01/2022,BUY,OPT,Off-peak,2397946,113126.9,7101.84,34501239.7,17478956.53,9650.1,15931.53,2708710.1,1833066.98,0.68,0.51,2022.2nd6.AnnualAuction.Seq2,6529
07/01/2022,BUY,OBL,PeakWD,2903664,57166.9,-1012463.54,43850555.2,-284876387.07,14667.9,3733.36,10008779.2,16192229.33,1.62,-6.5,2022.2nd6.AnnualAuction.Seq2,6529
08/01/2022,BUY,OBL,Off-peak,598811,29333.4,-401364.33,7277249.7,-101409587.38,6855.3,1680.24,1701035.4,688209.69,0.4,-13.94,2022.2nd6.AnnualAuction.Seq2,6529
08/01/2022,SELL,OBL,Off-peak,59272,1295.0,-278.73,321160.0,-278952.63,610.4,-188.67,151379.2,-32814.04,-0.22,-0.87,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,SELL,OPT,Off-peak,685903,9701.9,3291.33,2774306.5,2496824.53,1667.4,1630.66,578464.3,382047.46,0.66,0.9,2022.2nd6.AnnualAuction.Seq2,6529
09/01/2022,BUY,OPT,PeakWD,8769264,196571.4,16405.88,97722912.0,54485010.05,11964.0,41240.46,5369481.6,6056709.08,1.13,0.56,2022.2nd6.AnnualAuction.Seq2,6529
10/01/2022,BUY,OBL,PeakWD,1237152,38385.6,-562979.59,16845057.6,-174938069.71,11406.3,6323.95,4844884.8,10865389.08,2.24,-10.39,2022.2nd6.AnnualAuction.Seq2,6529
09/01/2022,SELL,OPT,PeakWE,878256,13396.1,7273.22,3434056.0,5576452.06,2624.6,3680.94,628612.8,596121.05,0.95,1.62,2022.2nd6.AnnualAuction.Seq2,6529
07/01/2022,SELL,OBL,PeakWE,433776,2784.0,1275.77,1028750.4,1346362.43,512.6,-1011.52,121473.6,17241.36,0.14,1.31,2022.2nd6.AnnualAuction.Seq2,6529
12/01/2022,SELL,OBL,Off-peak,75888,1262.8,-646.38,313174.4,-435567.36,409.8,-599.07,101630.4,-29996.08,-0.3,-1.39,2022.2nd6.AnnualAuction.Seq2,6529
